ConditionName,ConditionSNOMED,PathogenName,PathogenTaxonID,Fatalities,CountryName,CountryISO,Admin1Name,Admin1ISO,Admin2Name,CityName,PeriodStartDate,PeriodEndDate,PartOfCumulativeCountSeries,AgeRange,Subpopulation,PlaceOfAcquisition,DiagnosisCertainty,SourceName,CountValue
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,NEGERI SEMBILAN,MY-05,NA,NA,1/12/2009,31/12/2009,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,160
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,NEGERI SEMBILAN,MY-05,NA,NA,1/1/2010,31/1/2010,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,144
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,NEGERI SEMBILAN,MY-05,NA,NA,1/2/2010,28/2/2010,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,316
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,NEGERI SEMBILAN,MY-05,NA,NA,1/3/2010,31/3/2010,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,131
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,NEGERI SEMBILAN,MY-05,NA,NA,1/4/2010,30/4/2010,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,137
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,NEGERI SEMBILAN,MY-05,NA,NA,1/5/2010,31/5/2010,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,189
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,NEGERI SEMBILAN,MY-05,NA,NA,1/6/2010,30/6/2010,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,256
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,NEGERI SEMBILAN,MY-05,NA,NA,1/7/2010,31/7/2010,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,108
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,NEGERI SEMBILAN,MY-05,NA,NA,1/8/2010,31/8/2010,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,60
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,NEGERI SEMBILAN,MY-05,NA,NA,1/9/2010,30/9/2010,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,48
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,NEGERI SEMBILAN,MY-05,NA,NA,1/10/2010,31/10/2010,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,38
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,NEGERI SEMBILAN,MY-05,NA,NA,1/11/2010,30/11/2010,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,40
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,NEGERI SEMBILAN,MY-05,NA,NA,1/12/2010,31/12/2010,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,34
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/1/1993,31/1/1993,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,58
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/2/1993,28/2/1993,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,54
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/3/1993,31/3/1993,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,28
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/4/1993,30/4/1993,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,20
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/5/1993,31/5/1993,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,35
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/6/1993,30/6/1993,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,36
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/7/1993,31/7/1993,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,28
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/8/1993,31/8/1993,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,18
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/9/1993,30/9/1993,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,21
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/10/1993,31/10/1993,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,20
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/11/1993,30/11/1993,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,15
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/12/1993,31/12/1993,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,18
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/1/1994,31/1/1994,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,16
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/2/1994,28/2/1994,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,9
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/3/1994,31/3/1994,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,12
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/4/1994,30/4/1994,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,38
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/5/1994,31/5/1994,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,32
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/6/1994,30/6/1994,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,26
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/7/1994,31/7/1994,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,17
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/8/1994,31/8/1994,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,17
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/9/1994,30/9/1994,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,21
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/10/1994,31/10/1994,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,12
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/11/1994,30/11/1994,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,14
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/12/1994,31/12/1994,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,22
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/1/1995,31/1/1995,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,11
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/2/1995,28/2/1995,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,26
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/3/1995,31/3/1995,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,20
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/4/1995,30/4/1995,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,23
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/5/1995,31/5/1995,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,39
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/6/1995,30/6/1995,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,22
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/7/1995,31/7/1995,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,32
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/8/1995,31/8/1995,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,73
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/9/1995,30/9/1995,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,79
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/10/1995,31/10/1995,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,62
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/11/1995,30/11/1995,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,81
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/12/1995,31/12/1995,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,62
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/1/1996,31/1/1996,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,36
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/2/1996,29/2/1996,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,12
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/3/1996,31/3/1996,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,23
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/4/1996,30/4/1996,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,23
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/5/1996,31/5/1996,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,24
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/6/1996,30/6/1996,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,58
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/7/1996,31/7/1996,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,130
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/8/1996,31/8/1996,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,85
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/9/1996,30/9/1996,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,126
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/10/1996,31/10/1996,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,235
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/11/1996,30/11/1996,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,133
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/12/1996,31/12/1996,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,121
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/1/1997,31/1/1997,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,78
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/2/1997,28/2/1997,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,33
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/3/1997,31/3/1997,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,45
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/4/1997,30/4/1997,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,59
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/5/1997,31/5/1997,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,60
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/6/1997,30/6/1997,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,45
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/7/1997,31/7/1997,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,61
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/8/1997,31/8/1997,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,56
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/9/1997,30/9/1997,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,71
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/10/1997,31/10/1997,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,71
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/11/1997,30/11/1997,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,58
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/12/1997,31/12/1997,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,75
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/1/1998,31/1/1998,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,38
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/2/1998,28/2/1998,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,51
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/3/1998,31/3/1998,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,87
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/4/1998,30/4/1998,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,78
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/5/1998,31/5/1998,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,50
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/6/1998,30/6/1998,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,43
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/7/1998,31/7/1998,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,210
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/8/1998,31/8/1998,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,348
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/9/1998,30/9/1998,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,735
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/10/1998,31/10/1998,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,461
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/11/1998,30/11/1998,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,294
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/12/1998,31/12/1998,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,231
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/1/1999,31/1/1999,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,107
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/2/1999,28/2/1999,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,140
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/3/1999,31/3/1999,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,100
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/4/1999,30/4/1999,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,41
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/5/1999,31/5/1999,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,46
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/6/1999,30/6/1999,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,75
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/7/1999,31/7/1999,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,38
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/8/1999,31/8/1999,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,40
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/9/1999,30/9/1999,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,34
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/10/1999,31/10/1999,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,59
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/11/1999,30/11/1999,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,30
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/12/1999,31/12/1999,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,21
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/1/2000,31/1/2000,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,32
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/2/2000,29/2/2000,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,32
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/3/2000,31/3/2000,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,32
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/4/2000,30/4/2000,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,32
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/5/2000,31/5/2000,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,32
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/6/2000,30/6/2000,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,32
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/7/2000,31/7/2000,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,32
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/8/2000,31/8/2000,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,32
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/9/2000,30/9/2000,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,32
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/10/2000,31/10/2000,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,32
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/11/2000,30/11/2000,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,32
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/12/2000,31/12/2000,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,32
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/1/2001,31/1/2001,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,42
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/2/2001,28/2/2001,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,50
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/3/2001,31/3/2001,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,55
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/4/2001,30/4/2001,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,29
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/5/2001,31/5/2001,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,81
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/6/2001,30/6/2001,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,34
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/7/2001,31/7/2001,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,48
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/8/2001,31/8/2001,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,26
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/9/2001,30/9/2001,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,44
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/10/2001,31/10/2001,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,52
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/11/2001,30/11/2001,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,55
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/12/2001,31/12/2001,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,81
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/1/2002,31/1/2002,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,217
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/2/2002,28/2/2002,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,65
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/3/2002,31/3/2002,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,43
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/4/2002,30/4/2002,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,44
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/5/2002,31/5/2002,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,91
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/6/2002,30/6/2002,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,98
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/7/2002,31/7/2002,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,90
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/8/2002,31/8/2002,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,109
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/9/2002,30/9/2002,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,69
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/10/2002,31/10/2002,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,129
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/11/2002,30/11/2002,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,116
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/12/2002,31/12/2002,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,228
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/1/2003,31/1/2003,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,481
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/2/2003,28/2/2003,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,199
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/3/2003,31/3/2003,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,95
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/4/2003,30/4/2003,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,81
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/5/2003,31/5/2003,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,62
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/6/2003,30/6/2003,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,77
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/7/2003,31/7/2003,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,82
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,PAHANG,MY-06,NA,NA,1/8/2003,31/8/2003,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,76
